address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua José da Costa de Andrade,Cidade Líder,45,2,1,Apartamento,1400,1854,-23.577003,-46.491669
Avenida Capitão Anselmo Barcelos,Vila Rio Branco,220,2,1,Casa,3000,3127,-23.5118684,-46.4956051
Rua do Boqueirão,Saúde,400,3,4,Casa,9100,9668,-23.6208481,-46.6188546
Rua São Serapião,Vila Ré,53,2,0,Apartamento,1250,1519,-23.526521,-46.4984307
Rua Duarte de Carvalho,Tatuapé,190,3,2,Apartamento,6500,9151,-23.5358872,-46.5724167
Rua Cembira,Vila Curuçá,150,2,6,Casa,2300,2398,-23.498472,-46.4271775
Rua Padre Jerônimo Machado,Conjunto Habitacional Padre Manoel da Nóbrega,48,2,1,Apartamento,1250,1718,-23.5433435,-46.4794127
Rua Alayde de Souza Costa,Itaquera,71,2,2,Casa,2500,2606,-23.5422073,-46.4431807
Travessa Cleto da Silva,Jardim Pedro José Nunes,40,1,0,Casa,550,642,-23.4991818,-46.4589441
Avenida Ernesto Souza Cruz,Cidade Antônio Estêvão de Carvalho,65,1,0,Casa,1000,1042,-23.5263942,-46.4642762
Avenida Itaquera,Itaquera,43,1,0,Apartamento,800,1256,-23.5466089,-46.461187
Avenida Ernesto Souza Cruz,Cidade Antônio Estevão de Carvalho,65,1,0,Casa,1200,1251,-23.5263942,-46.4642762
Rua Frei Francisco,Jardim Helena,37,1,0,Apartamento,1300,1425,-23.2094393,-46.8834255
Rua Engenheiro Luís Antônio Rantin Moutinho,Jardim Popular,100,2,1,Casa,2150,2241,-23.5142364,-46.5043801
Rua Capitão Alberto Mendes Júnior,Água Fria,170,4,2,Apartamento,6800,9571,-23.4854289,-46.6207857
Avenida Águia de Haia,Parque Paineiras,47,2,1,Apartamento,1500,2120,-23.538263,-46.478427
Avenida Paes de Barros,Mooca,140,4,1,Apartamento,3800,5669,-23.5564635,-46.6001286
Rua Tabuaças,Jardim Marília,80,1,0,Casa,1150,1247,-23.5656528,-46.495986
Rua Professor Vasconcelos Sarmento,Vila Ré,46,1,1,Apartamento,1950,2165,-23.5223239,-46.5020897
Rua dos Ituanos,Ipiranga,340,5,3,Casa,7500,8582,-23.581036,-46.6060394
Rua Agudos Grandes,Vila Gustavo,200,4,6,Casa,5000,5406,-23.4880722,-46.5948287
Rua Paratiba,Jardim Nordeste,64,2,1,Apartamento,1850,1921,-23.5270259,-46.4840048
Rua Fraiburgo,Cidade Líder,55,1,0,Casa,999,1041,-23.5566863,-46.4667177
Rua Jupará,Cidade Antônio Estevão de Carvalho,30,1,0,Apartamento,1100,1302,-23.5373636,-46.4732315
Rua Açafrão,Ermelino Matarazzo,21,1,0,Casa,700,760,-23.4891383,-46.4694375
Rua Jabiru,Vila Nova Curuçá,18,1,0,Casa,600,625,-23.5209075,-46.4175091
Rua Miguel Arcanjo de Oliveira,Parque Paineiras,32,1,0,Apartamento,990,1133,-23.5386039,-46.4844685
Rua Miguel Arcanjo de Oliveira,Parque Paineiras,33,1,0,Apartamento,990,1133,-23.5386039,-46.4844685
Rua Conceição do Castelo,Burgo Paulista,50,1,0,Casa,600,633,-23.5213983,-46.4882883
Rua Conceição do Castelo,Burgo Paulista,70,3,0,Casa,1600,1676,-23.5213983,-46.4882883
Estrada Itaquera Guaianazes,Itaquera,48,2,1,Apartamento,1200,1697,-23.53143,-46.436365
Rua Miguel Arcanjo de Oliveira,Parque Paineiras,41,2,0,Apartamento,1410,1624,-23.5386039,-46.4844685
Rua Miguel Arcanjo de Oliveira,Parque Paineiras,39,2,0,Apartamento,1360,1573,-23.5386039,-46.4844685
Rua Padre Estevão de Oliveira,Conjunto Habitacional Padre Manoel da Nobrega,49,2,1,Apartamento,1600,1662,-23.5467768,-46.4826763
Avenida Nordestina,Vila Nova Curuçá,45,2,1,Apartamento,1300,1645,-23.5188688,-46.4207565
Rua Professor Vasconcelos Sarmento,Vila Ré,39,2,1,Apartamento,1600,1802,-23.5223239,-46.5020897
Rua Professor Vasconcelos Sarmento,Vila Ré,36,2,0,Apartamento,1450,1666,-23.5223239,-46.5020897
Rua Luiz Antônio Gonçalves,Vila Campanela,220,3,4,Casa,2200,2326,-23.5360245,-46.4605804
Rua Benedito Otoni,Penha de França,70,2,2,Casa em condomínio,2200,2535,-23.5299518,-46.4918971
Rua Isabel,Vila Palmares,391,4,6,Casa,3800,4067,-23.6451116,-46.5599918
Rua Morubixaba,Cidade Líder,49,3,0,Apartamento,1200,1527,-23.5631992,-46.4781359
Rua das Caneleiras,Jardim,153,4,2,Apartamento,4800,7069,-23.6448838,-46.5356808
Rua Agente Gomes,Jardim São Paulo,216,3,3,Apartamento,8000,11940,-23.489705,-46.6217316
Rua da Padroeira,Jardim Nordeste,270,4,3,Casa,6500,6880,-23.534679,-46.4836955
Rua Jequitirana,Cidade Antônio Estevão de Carvalho,150,3,2,Casa,2800,2919,-23.5269754,-46.4727693
Rua Luiz Antônio Gonçalves,Vila Campanela,30,2,0,Studio e kitnet,1100,1352,-23.5360245,-46.4605804
Rua Luiz Antônio Gonçalves,Vila Campanela,35,2,0,Studio e kitnet,1200,1457,-23.5360245,-46.4605804
Rua Luiz Antônio Gonçalves,Vila Campanela,25,2,0,Studio e kitnet,1100,1352,-23.5360245,-46.4605804
Rua Luiz Antônio Gonçalves,Vila Campanela,40,2,0,Studio e kitnet,1300,1560,-23.5360245,-46.4605804
Rua Luiz Antônio Gonçalves,Vila Campanela,40,1,0,Studio e kitnet,1200,1457,-23.5360245,-46.4605804
Rua Luiz Antônio Gonçalves,Vila Campanela,25,1,0,Studio e kitnet,1000,1248,-23.5360245,-46.4605804
Rua Luiz Antônio Gonçalves,Vila Campanela,30,1,0,Studio e kitnet,1000,1248,-23.5360245,-46.4605804
Estrada Itaquera Guaianazes,Itaquera,56,2,1,Apartamento,3000,3419,-23.53143,-46.436365
Avenida Estados Unidos,Parque das Nações,125,3,2,Apartamento,3000,4462,-23.6355404,-46.5296572
Rua Tubuna,Cidade Antônio Estevão de Carvalho,45,1,0,Casa,1000,1045,-23.5338245,-46.4696634
Rua Oliveira Alves,Ipiranga,125,3,2,Apartamento,7000,8070,-23.5856541,-46.6064593
Rua Piedade de Ponte Nova,Vila Jacuí,75,2,0,Casa,1600,1718,-23.5057385,-46.4534113
Rua Jucuruçu,Parada Xv de Novembro,47,2,1,Apartamento,1150,1414,-23.5323554,-46.4386948
Rua Uacari,Cidade Antônio Estêvão de Carvalho,60,2,0,Casa,1200,1251,-23.5295144,-46.4670566
Rua Jucupema,Parada Xv de Novembro,80,2,0,Apartamento,1442,1540,-23.5290528,-46.4363553
Rua Américo Sugai,Vila Jacuí,25,1,0,Casa,800,894,-23.5039291,-46.4563799
Rua Tijuco Preto,Tatuapé,220,4,2,Casa,10000,10990,-23.5435876,-46.5696012
Rua Percílio Neto,Vila Gumercindo,111,3,2,Apartamento,15000,16290,-23.6099106,-46.6196738
Rua Gabus Mendes,República,96,2,0,Apartamento,2600,3489,-23.5448546,-46.6427351
Rua Artur Sabóia,Paraíso,230,3,2,Casa,5500,6062,-23.5767941,-46.6375342
Rua Gaspar Lourenço,Vila Mariana,49,2,1,Apartamento,2600,3585,-23.5825196,-46.6319176
Rua Leopoldo Couto de Magalhães Júnior,Itaim Bibi,42,1,1,Apartamento,3500,4591,-23.5888306,-46.6827217
Rua Pedro Doll,Santana,250,4,4,Apartamento,4200,6062,-23.4915047,-46.6284623
Rua Voluntários da Pátria,Santana,254,4,4,Apartamento,10000,15490,-23.5131139,-46.626329
Rua Voluntários da Pátria,Santana,110,3,1,Apartamento,2800,4075,-23.5131139,-46.626329
Rua do Aclamado,Jardim Sao Bento,350,3,4,Casa,8000,9810,-23.5031165,-46.6499247
Rua Professor Dorival Dias Minhoto,Lauzane Paulista,142,3,2,Apartamento,6220,8055,-23.480921,-46.6447572
Rua Carlos Escobar,Santana,12,1,0,Studio e kitnet,900,935,-23.5016591,-46.6349952
Rua Francisca Júlia,Santana,182,2,4,Apartamento,8500,12020,-23.4939563,-46.6278001
Rua Marechal Hermes da Fonseca,Santana,110,4,2,Apartamento,7500,9663,-23.497986,-46.6321384
Rua Maria Cândida,Vila Guilherme,180,4,1,Casa,6000,6292,-23.5021923,-46.611395
Rua Padre Francisco João de Azevedo,Lauzane Paulista,140,3,2,Apartamento,4500,5654,-23.4844747,-46.6433521
Rua Barra Mansa,Jardim Franca,540,5,5,Casa,6890,8182,-23.4784584,-46.6119002
Rua Salete,Santana,130,3,3,Apartamento,6100,7969,-23.5015291,-46.6272152
Avenida Nova Cantareira,Jardim Leonor Mendes de Barros,125,3,2,Casa,3860,4038,-23.4723066,-46.6169336
Rua Voluntários da Pátria,Santana,220,3,1,Apartamento,6502,9468,-23.5131139,-46.626329
Rua Maria do Carmo Sene,Vila Pauliceia,70,2,1,Apartamento,1500,2681,-23.4875484,-46.6123497
Rua Voluntários da Pátria,Santana,110,3,2,Apartamento,6500,7951,-23.5131139,-46.626329
Avenida Braz Leme,Santana,115,2,2,Apartamento,5500,7084,-23.5033707,-46.6360631
Rua Nunes Garcia,Santana,199,3,2,Apartamento,2950,5459,-23.498014,-46.6245471
Rua Ana Benvinda de Andrade,Santana,70,2,1,Apartamento,1700,2914,-23.4929442,-46.6262385
Rua Pedro Doll,Santana,200,3,1,Apartamento,4300,8149,-23.4915047,-46.6284623
Rua Doutor César,Santana,76,2,1,Apartamento,2800,4120,-23.5031628,-46.6328774
Rua General Bagueira,Santana,64,2,1,Apartamento,2200,2684,-23.4989963,-46.6338608
Rua Capitão Alberto Mendes Júnior,Água Fria,200,4,4,Apartamento,6000,10240,-23.4854289,-46.6207857
Avenida Professora Virgília Rodrigues Alves de Carvalho Pinto,Jardim Leonor Mendes de Barros,170,3,2,Casa em condomínio,2800,3701,-23.4658883,-46.6052485
Rua Guarapuã,Jardim Franca,550,4,5,Casa,6000,7397,-23.4765789,-46.6132576
Rua Doutor Zuquim,Santana,125,2,0,Apartamento,2000,2247,-23.504604,-46.6224821
Rua Caitezal,Água Fria,240,5,5,Casa,12000,13160,-23.4825901,-46.6212517
Rua Isabel Maria Garcia Parra,Lauzane Paulista,200,3,2,Casa,3100,3232,-23.4772073,-46.6445589
Rua Pontins,Santana,178,3,4,Apartamento,7800,10920,-23.4914781,-46.6295943
Rua Lair,Tremembé,384,3,0,Casa,10000,11550,-23.4606434,-46.6182007
Rua Domingos Fasolari,Casa Verde,70,2,1,Apartamento,3050,3893,-23.5111932,-46.6556164
Rua Conselheiro Moreira de Barros,Santana,160,4,2,Apartamento,4600,7203,-23.4866525,-46.6393079
Rua José Doll de Moraes,Santana,78,1,2,Apartamento,4250,5443,-23.4910374,-46.6272371
Rua Heliodora,Santana,75,2,1,Apartamento,2700,4427,-23.5054684,-46.6396043
Avenida Santa Inês,Parque Mandaqui,101,3,2,Apartamento,3500,5295,-23.4664043,-46.6318908
Rua Franco Paulista,Água Fria,97,2,1,Apartamento,3250,4212,-23.4865783,-46.6219421
Avenida Braz Leme,Santana,199,2,2,Apartamento,6000,7447,-23.5033707,-46.6360631
Rua Conselheiro Moreira de Barros,Santana,140,3,2,Apartamento,6500,8399,-23.4925842,-46.6330841
Avenida João Pessoa,Lauzane Paulista,74,2,1,Apartamento,1500,2258,-23.4768463,-46.6482711
Rua Doutor Zuquim,Santana,92,2,0,Apartamento,1800,2219,-23.5030509,-46.6224342
Rua Doutor Guilherme Cristoffel,Santana,74,2,1,Apartamento,2200,3720,-23.4882237,-46.6288743
Rua Copacabana,Santa Teresinha,165,3,2,Apartamento,3100,5780,-23.4936537,-46.6382073
Avenida Leôncio de Magalhães,Jardim São Paulo,74,2,1,Apartamento,2680,3509,-23.4894184,-46.6190001
Avenida do Guacá,Lauzane Paulista,114,3,2,Apartamento,3250,4789,-23.4780765,-46.6364299
Rua Garção Tinoco,Santana,96,3,2,Apartamento,3000,4499,-23.4969139,-46.6245343
Rua Conselheiro Moreira de Barros,Lauzane Paulista,267,2,1,Casa,2000,2233,-23.4819824,-46.6476461
Rua Cambaquara,Jardim São Paulo,235,4,3,Casa,11000,11880,-23.4912246,-46.6204673
Rua Almirante José Saldanha da Gama,Parque Mandaqui,200,3,3,Apartamento,10500,12730,-23.4661916,-46.6320865
Rua Alfredo Pujol,Santana,67,2,1,Apartamento,4657,5999,-23.5002816,-46.6361087
Rua Quedas,Vila Isolina Mazzei,140,3,3,Casa,4080,4148,-23.4946168,-46.6071475
Avenida Santa Inês,Parque Mandaqui,127,2,1,Apartamento,2100,2940,-23.4652414,-46.6346656
Rua Barra Mansa,Jardim Franca,350,3,4,Casa,6200,6741,-23.4784584,-46.6119002
Avenida Água Fria,Santana,78,2,1,Apartamento,2230,3154,-23.4824742,-46.6222183
Rua Pedro,Vila Albertina,157,3,2,Apartamento,5300,7945,-23.4569815,-46.6181217
Rua Conchilia,Vila Albertina,384,4,4,Casa,9000,10300,-23.4548338,-46.6173626
Travessa Rosa Rodrigues Zerbini,Lauzane Paulista,100,2,0,Casa,1600,1668,-23.4726043,-46.6407401
Rua Nunes Garcia,Santana,200,3,3,Apartamento,4250,7064,-23.498014,-46.6245471
Avenida Adolfo Coelho,Lauzane Paulista,208,5,2,Casa,4100,4526,-23.4756119,-46.6454977
Avenida Marechal Eurico Gaspar Dutra,Santana,340,3,4,Casa,5690,5910,-23.4892628,-46.6115034
Rua Bartolomeu Diniz,Lauzane Paulista,160,2,3,Casa,4840,5255,-23.4821321,-46.6437812
Rua Francisco da Lira,Jardim Leonor Mendes de Barros,150,3,5,Apartamento,5330,7165,-23.4717033,-46.608686
Avenida Águas de São Pedro,Vila Paulicéia,200,5,2,Casa,4140,4655,-23.4871972,-46.6142178
Rua Benvinda Aparecida de Abreu Leme,Santana,68,2,0,Apartamento,1360,1799,-23.4966296,-46.6226292
Rua Barra Mansa,Jardim Franca,350,5,3,Casa,5810,6418,-23.4784584,-46.6119002
Rua Aluísio Azevedo,Santana,110,4,3,Apartamento,2820,3918,-23.4979878,-46.6364097
Avenida Coronel Sezefredo Fagundes,Tucuruvi,100,3,3,Apartamento,2160,2581,-23.4705524,-46.6056401
Rua José Gonçalves Gomide,Vila Guilherme,280,3,2,Casa,4200,4753,-23.5079499,-46.6044664
Rua José Gonçalves Gomide,Vila Guilherme,249,3,1,Casa,3100,3557,-23.5079499,-46.6044664
Avenida Direitos Humanos,Mandaqui,180,3,5,Casa,9000,9341,-23.4823789,-46.6476317
Rua Voluntários da Pátria,Santana,123,3,2,Apartamento,3830,5496,-23.5051142,-46.6263403
Alfredo Pujol,Santana,46,1,1,Apartamento,3000,3805,-23.5002816,-46.6361087
Rua Capitão Alberto Mendes Júnior,Água Fria,219,4,4,Apartamento,10000,13460,-23.4845938,-46.6196512
Travessa Mário Antônio Correia,Tucuruvi,260,4,6,Casa,9750,10350,-23.4737081,-46.6090841
Rua Doutor Guilherme Cristofel,Santana,139,4,3,Apartamento,7000,10270,-23.4882237,-46.6288743
Rua Domingos Fasolari,Casa Verde,150,3,0,Casa,3020,3314,-23.5137099,-46.6540755
Avenida Imirim,Imirim,17,1,0,Apartamento,900,1102,-23.4963832,-46.6370436
Rua Marechal Hermes da Fonseca,Santana,100,2,2,Apartamento,9000,10760,-23.4947226,-46.6326581
Rua Voluntários da Pátria,Santana,90,3,2,Apartamento,2830,4421,-23.5051142,-46.6263403
Rua Nelson,Vila Isolina Mazzei,212,4,3,Casa,3750,3910,-23.4976116,-46.6072205
Rua Mário dos Anjos,Imirim,152,3,2,Casa,5160,7193,-23.4918278,-46.646127
Rua Conselheiro Moreira de Barros,Santana,207,4,3,Apartamento,8630,10920,-23.4925842,-46.6330841
Rua Darzan,Santana,212,2,2,Casa em condomínio,3650,3739,-23.5041154,-46.6252872
Rua Careaçu,Jardim Franca,500,4,3,Casa,7030,8329,-23.4778158,-46.6190473
Rua Doutor César,Santana,68,2,0,Apartamento,2201,2909,-23.5033882,-46.635726
Rua Macaiá-mirim,Santana,116,3,2,Apartamento,2390,4687,-23.5010492,-46.6377662
"Rua Aureliano Leal - Santana, São Paulo - Sp, Brasil",Água Fria,178,3,3,Apartamento,5500,6879,-23.4854231,-46.620998
Rua Conselheiro Pedro Luís,Santana,125,3,1,Casa,2580,2699,-23.4962486,-46.6352858
Rua Cônego Ladeira,Vila Mazzei,120,2,1,Apartamento,3350,4746,-23.4761836,-46.6053853
Rua Nestor Teixeira Forte,Tucuruvi,175,3,3,Casa,5000,5308,-23.4729856,-46.6094676
Rua Xavier da Veiga,Santana,89,3,1,Apartamento,3162,4299,-23.4987929,-46.6346299
Rua Dona Maria Bráulio,Jardim Peri,200,2,2,Casa,1500,1603,-23.4588079,-46.6536161
Rua Doutor Guilherme Cristofel,Santana,150,3,4,Apartamento,3300,6594,-23.4882237,-46.6288743
Rua Alice Blanche,Lauzane Paulista,220,3,2,Casa,4500,4925,-23.4785905,-46.6363024
Praça Silveiras,Vila Paulicéia,120,2,2,Apartamento,6700,7924,-23.4884449,-46.6134025
Rua João Vaz,Parque Mandaqui,530,3,2,Casa,6000,6917,-23.4713054,-46.6320398
Rua Macaiá-mirim,Santana,110,3,2,Apartamento,2950,5094,-23.5010492,-46.6377662
Rua Manuel da Cunha,Vila Pauliceia,250,3,5,Casa,5000,5212,-23.490221,-46.614726
Rua Antônio Domingues de Carvalho,Parada Inglesa,76,3,2,Apartamento,2830,3986,-23.4875241,-46.608699
Rua Maria do Carmo Sene,Vila Paulicéia,250,3,4,Apartamento,5000,8689,-23.4894009,-46.6123693
Rua Dona Martinha,Santa Teresinha,115,3,3,Apartamento,6900,9750,-23.4879504,-46.6409983
Avenida Nova Cantareira,Tucuruvi,110,3,1,Apartamento,3230,4666,-23.4731975,-46.6146661
Rua Voluntários da Pátria,Santana,330,4,4,Apartamento,8000,12300,-23.5051142,-46.6263403
Avenida Leôncio de Magalhães,Jardim São Paulo,110,3,1,Casa,3500,4290,-23.4894184,-46.6190001
Rua George Oetterer,Vila Pauliceia,240,3,3,Casa,6420,7269,-23.4913331,-46.6150054
Rua Conselheiro Moreira de Barros,Santana,328,3,4,Apartamento,11000,14560,-23.4925842,-46.6330841
Avenida Miguel Yunes,Usina Piratininga,48,2,1,Apartamento,1800,2169,-23.6880777,-46.6876654
Avenida Miguel Yunes,Usina Piratininga,70,2,2,Apartamento,2700,3406,-23.6880777,-46.6876654
Avenida Miguel Yunes,Usina Piratininga,42,2,0,Apartamento,1550,1863,-23.6880777,-46.6876654
Rua Gregório Ferreira,Pedreira,50,1,1,Casa,1100,1227,-23.6941931,-46.6737913
Avenida João Paulo da Silva,Vila da Paz,40,2,0,Apartamento,2000,2577,-23.697802,-46.692633
Rua Antônio Covello,Jabaquara,130,3,2,Apartamento,3800,6072,-23.660117,-46.6604202
Avenida João Paulo da Silva,Vila da Paz,54,2,0,Apartamento,1700,2238,-23.697802,-46.692633
Rua Borba Gato,Santo Amaro,102,4,2,Apartamento,4300,5602,-23.6558478,-46.7009599
Rua Promotor Gabriel Nettuzzi Perez,Santo Amaro,120,3,1,Apartamento,3000,4491,-23.653018,-46.7031793
Travessa Ferdinando Vaders,Vila Campo Grande,140,3,2,Casa,3200,3335,-23.6823039,-46.681927
Rua Sócrates,Campo Grande,92,2,1,Apartamento,6000,7081,-23.6591059,-46.6914941
Rua Elias Antônio Zogbi,Santo Amaro,85,3,1,Apartamento,5500,6680,-23.661246,-46.7070745
Rua Céu Tropical,Jabaquara,200,3,2,Casa,4800,4880,-23.6553016,-46.6632351
Rua Herbert Frazer,Interlagos,55,2,1,Apartamento,2200,2773,-23.7016812,-46.6885708
Avenida Miguel Yunes,Usina Piratininga,75,3,2,Apartamento,3300,3902,-23.6880777,-46.6876654
Avenida Senador Teotônio Vilela,Cidade Dutra,44,1,0,Apartamento,1100,1482,-23.7387157,-46.7011481
Avenida Miguel Yunes,Usina Piratininga,44,2,1,Apartamento,2238,2700,-23.6880777,-46.6876654
Rua Álvaro Afonso,Vila Gea,200,2,1,Casa,2900,3198,-23.6732819,-46.6905145
Avenida Interlagos,Interlagos,70,3,1,Apartamento,1700,2766,-23.7012198,-46.7013769
Avenida Miguel Yunes,Usina Piratininga,72,3,2,Apartamento,3000,3847,-23.6880777,-46.6876654
Rua João Ferreira de Abreu,Vila Arriete,50,2,1,Apartamento,1500,2058,-23.6843898,-46.6843723
Rua Artur Tescaro,Santo Amaro,110,2,1,Casa,2700,2814,-23.6589823,-46.6999797
Rua Pereira Barreto,Santo Amaro,108,3,2,Apartamento,5500,7547,-23.6571932,-46.7037365
Avenida João Paulo da Silva,Vila da Paz,45,2,0,Apartamento,2000,2647,-23.697802,-46.692633
Rua Pereira Barreto,Santo Amaro,66,2,1,Apartamento,5000,6066,-23.6571932,-46.7037365
Rua Pacaraima,Cidade Dutra,80,2,2,Casa,2910,3034,-23.7154051,-46.7063877
Passagem Breno Caldas,Vila Campo Grande,130,2,1,Casa,3000,3127,-23.6832194,-46.6808209
Rua Antônio do Campo,Pedreira,92,2,2,Casa,2640,2985,-23.6916094,-46.6715846
Rua José Rafaeli,Socorro,80,3,1,Apartamento,2125,2948,-23.6690395,-46.7220676
"Av. Washington Luis, 1226",Jardim Marajoara,78,3,2,Apartamento,2660,4032,-23.6592695,-46.6997896
Rua Inocêncio de Camargo,Pedreira,55,2,1,Apartamento,2500,2896,-23.6940132,-46.6739712
Rua Antônio Covello,Jabaquara,175,3,2,Apartamento,8000,10480,-23.660117,-46.6604202
Rua Alessandro Manzoni,Vila Arriete,60,1,0,Apartamento,2000,2407,-23.6814046,-46.6849684
Alameda Afonso Bocchiglieri,Vila Arriete,240,3,2,Casa,5500,5967,-23.6827846,-46.682824
Rua Baltazar Soares,Cidade Dutra,200,3,2,Casa,6350,6871,-23.7131626,-46.7060409
Avenida Miguel Yunes,Usina Piratininga,62,2,1,Apartamento,2950,3549,-23.6880777,-46.6876654
Avenida Assaré,Campo Grande,250,3,6,Casa,5000,5083,-23.6882394,-46.6837118
Rua Professor José Ferraz de Arruda Júnior,Interlagos,300,3,4,Casa,5000,5133,-23.7022568,-46.7029345
Rua Padre Chico,Santo Amaro,180,4,4,Casa,7000,7158,-23.6571565,-46.6974159
Rua Cambuci do Vale,Cidade Dutra,189,4,2,Apartamento,8600,10580,-23.7142395,-46.7015565
Rua Realismo,Cidade Ademar,150,2,6,Casa,3287,3427,-23.6660424,-46.6673285
Avenida Engenheiro José Salles,Socorro,72,3,1,Apartamento,3416,4325,-23.6897198,-46.7003049
Rua Cenerino Branco de Araújo,Vila Campo Grande,140,2,2,Casa,2800,3019,-23.6806296,-46.6801033
Rua Leme do Prado,Santo Amaro,312,3,4,Apartamento,15000,21280,-23.6555823,-46.6928156
Avenida Miguel Yunes,Usina Piratininga,74,2,2,Apartamento,3950,4612,-23.6880777,-46.6876654
Rua Itapuí,Vila Arriete,49,1,0,Studio e kitnet,992,1139,-23.6812321,-46.6857382
Rua Afonso Araújo Almeida,Vila Arriete,166,3,4,Casa,4836,5096,-23.6805699,-46.6857735
Rua da Matriz,Santo Amaro,92,2,0,Apartamento,1800,2417,-23.654611,-46.7072543
Alameda Santo Amaro,Santo Amaro,119,3,0,Apartamento,1920,2685,-23.6604974,-46.7047727
Rua Maestro Eduardo de Guarnieri,Interlagos,215,2,2,Casa,8000,9424,-23.703252,-46.7130652
Rua Susana Rodrigues,Santo Amaro,62,2,0,Apartamento,1569,2096,-23.6585998,-46.7060781
Rua Carlos Luís da Silva,Interlagos,350,3,4,Casa,6616,7702,-23.6998011,-46.7017856
Rua Santa Gregória,Cidade Dutra,226,3,2,Casa,5250,5472,-23.7127758,-46.7032222
Avenida Rio Bonito,Socorro,55,2,1,Apartamento,1955,3140,-23.6795013,-46.7065003
Rua Iguatinga,Santo Amaro,18,1,0,Studio e kitnet,1300,1845,-23.6572211,-46.7045681
Avenida Interlagos,Interlagos,150,3,2,Casa,3280,3626,-23.7012198,-46.7013769
Rua Antônio do Campo,Pedreira,60,2,1,Apartamento,1942,2507,-23.6916094,-46.6715846
Rua Gregório de Morais Rego,Jardim Consórcio,50,1,0,Casa,950,1040,-23.6708079,-46.670621
Rua Olívia Guedes Penteado,Socorro,60,1,0,Studio e kitnet,1270,1409,-23.6761293,-46.708071
Rua João de Seixas,Campo Grande,290,4,4,Casa,9000,9966,-23.6800175,-46.6899594
Rua Otávio Rocha,Vila Campo Grande,200,3,1,Casa,4375,4681,-23.6785704,-46.6837641
Rua Miguel Ribeiro,Campo Grande,141,3,2,Casa,3500,3698,-23.6711264,-46.6718628
Rua Engenheiro Domício de L. Pacheco E Silva,Vila Campo Grande,172,3,4,Casa,3500,3841,-23.6827627,-46.6794567
Alameda Santo Amaro,Santo Amaro,68,2,1,Apartamento,2000,2763,-23.6604974,-46.7047727
Rua Virgil Grissom,Interlagos,350,4,6,Casa,8625,9758,-23.7031304,-46.7078931
Rua Dário da Silva,Vila Sao Paulo,163,3,2,Casa,3290,3430,-23.6583122,-46.6683232
Avenida Interlagos,Interlagos,110,4,2,Apartamento,2560,3997,-23.7012198,-46.7013769
Rua João Ferreira de Abreu,Vila Arriete,180,3,2,Casa,5500,5750,-23.6843898,-46.6843723
Avenida Padre José Maria,Santo Amaro,85,3,1,Apartamento,2910,3754,-23.65427,-46.7093524
Rua Karl Czernick,Santo Amaro,275,4,3,Casa,5330,6024,-23.6542697,-46.7150427
Rua Alessandro Manzoni,Campo Grande,300,3,2,Casa,3360,3545,-23.6814046,-46.6849684
Rua João Francisco de Moura,Vila Campo Grande,72,2,1,Apartamento,1810,2764,-23.6807463,-46.6784764
Rua Orlando Pinto Ribeiro,Vila Campo Grande,230,4,6,Casa,4500,5020,-23.6805835,-46.6816117
Rua Capitão Fidélis,Santo Amaro,84,3,2,Apartamento,3880,4452,-23.6568236,-46.7092194
Rua Guaiúba,Cidade Dutra,165,3,1,Casa,3215,3449,-23.7081317,-46.6974291
Rua João Scatamacchia,Vila Campo Grande,342,5,4,Casa,8000,8990,-23.6791749,-46.6799185
Rua Itapuí,Vila Arriete,29,1,0,Studio e kitnet,830,950,-23.6812321,-46.6857382
Rua Marcílio Dias,Socorro,66,2,1,Apartamento,6600,7454,-23.6735939,-46.713922
Alameda Afonso Bocchiglieri,Vila Arriete,300,3,3,Casa,5600,5902,-23.6827846,-46.682824
Rua Luiz Prieto Roque,Interlagos,174,3,3,Casa,7000,7306,-23.6959289,-46.7031499
Rua Newton Prado,Bom Retiro,100,2,0,Apartamento,5000,5764,-23.524272,-46.6401966
Rua Haddock Lobo,Consolação,240,4,1,Apartamento,15000,19590,-23.5571616,-46.660893
"Alameda Casa Branca - Jardim Paulista, São Paulo - Sp, Brasil",Jardim Paulista,112,3,1,Apartamento,3900,5950,-23.5689484,-46.6629651
Rua Bela Cintra,Consolação,136,3,1,Apartamento,5000,7083,-23.5544835,-46.6596419
Rua da Consolação,Cerqueira César,130,3,1,Apartamento,10000,13370,-23.5606994,-46.6682535
Rua Haddock Lobo,Cerqueira César,220,4,2,Apartamento,5500,9125,-23.5575207,-46.6612706
Alameda Lorena,Jardim Paulista,165,3,2,Apartamento,8500,11480,-23.1338322,-46.5594504
Rua Peixoto Gomide,Jardim Paulista,250,3,1,Apartamento,9500,12120,-23.5651589,-46.6614571
Alameda Ministro Rocha Azevedo,Cerqueira César,187,4,3,Apartamento,12000,17130,-23.5600549,-46.6580207
Rua Bela Cintra,Consolação,189,3,1,Apartamento,15000,19440,-23.5544835,-46.6596419
Rua Novo Horizonte,Higienópolis,536,4,6,Casa,15000,16970,-23.5530631,-46.6618131
Alameda Jaú,Jardim Paulista,107,3,1,Apartamento,6900,9022,-23.5591898,-46.6628584
Rua Padre João Manuel,Cerqueira César,160,3,1,Apartamento,10500,13590,-23.5631339,-46.6635556
