address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua José Antônio Coelho,Vila Mariana,72,2,0,Apartamento,3040,3810,,
Rua França Pinto,Vila Mariana,370,2,4,Casa,7500,8361,,
Rua Afonso de Freitas,Paraíso,125,3,3,Apartamento,9000,11780,,
Rua Sampaio Viana,Paraíso,228,4,3,Apartamento,8500,14400,,
Rua Humberto I,Vila Mariana,160,3,2,Apartamento,8625,11040,,
Rua Afonso de Freitas,Paraíso,200,2,1,Apartamento,5328,7929,,
Rua Afonso de Freitas,Paraíso,193,4,1,Apartamento,6500,9285,,
Rua Ambrosina de Macedo,Vila Mariana,145,4,1,Casa,5700,6109,,
Rua Estela,Vila Mariana,200,3,2,Casa,11250,12350,,
Rua Abílio Soares,Paraíso,230,5,3,Apartamento,12800,17390,,
Rua José Antônio Coelho,Vila Mariana,179,4,0,Apartamento,4725,6590,,
Rua Cubatão,Vila Mariana,88,2,0,Apartamento,2810,3868,,
Rua Cubatão,Vila Mariana,110,3,1,Apartamento,3100,3986,,
Rua Eça de Queiroz,Vila Mariana,80,3,0,Apartamento,2000,2927,,
Rua Abílio Soares,Paraíso,127,2,1,Apartamento,4000,5743,,
Rua Coronel Oscar Porto,Paraíso,105,2,1,Apartamento,4080,5861,,
Rua França Pinto,Vila Mariana,145,4,2,Apartamento,6350,9027,,
Rua José Antônio Coelho,Vila Mariana,136,3,2,Apartamento,13000,15990,,
Rua Afonso de Freitas,Paraíso,66,2,1,Apartamento,10000,10390,,
Rua Cubatão,Vila Mariana,25,1,0,Studio e kitnet,4350,4906,,
Rua Cubatão,Vila Mariana,120,2,0,Apartamento,3500,4162,,
Rua Abílio Soares,Vila Mariana,71,2,1,Apartamento,6500,7830,,
Rua Abílio Soares,Paraíso,106,2,2,Apartamento,14000,16460,,
Rua Jorge Chammas,Vila Mariana,350,4,2,Casa,6000,6893,,
Rua Manuel da Nóbrega,Paraíso,140,3,2,Apartamento,6970,9189,,
Rua Carlos Steinen,Paraíso,254,3,3,Apartamento,8000,14910,,
Rua Sargento José Spessoto,Vila Mariana,60,1,1,Casa,2100,2647,,
Rua Coronel Oscar Porto,Paraíso,75,2,1,Apartamento,2550,4232,,
Rua Eça de Queiróz,Vila Mariana,76,3,1,Apartamento,3500,5673,,
Rua Sampaio Viana,Vila Mariana,100,3,2,Apartamento,11500,15390,,
Rua Sampaio Viana,Vila Mariana,60,2,2,Apartamento,4500,7641,,
Rua Sampaio Viana,Vila Mariana,50,2,1,Apartamento,3590,6713,,
Rua Sampaio Viana,Paraíso,65,2,2,Apartamento,4540,8000,,
Rua Bueno Brandão,Vila Nova Conceição,18,1,0,Studio e kitnet,3160,4391,,
Rua Jacques Félix,Vila Nova Conceição,85,2,1,Apartamento,9900,12030,,
Rua Bueno Brandão,Vila Nova Conceição,100,4,1,Apartamento,5850,7589,,
Rua Brás Cardoso,Vila Nova Conceição,42,1,1,Apartamento,7300,9291,,
Avenida Santo Amaro,Vila Nova Conceição,127,3,1,Apartamento,5625,7976,,
Avenida Santo Amaro,Vila Nova Conceição,42,1,0,Apartamento,2958,3771,,
Avenida Santo Amaro,Vila Nova Conceição,47,1,0,Apartamento,3708,4653,,
Rua João Lourenço,Vila Nova Conceição,161,3,2,Apartamento,14000,18070,,
Rua Balthazar da Veiga,Vila Nova Conceição,210,4,4,Apartamento,13000,17890,,
Rua Balthazar da Veiga,Vila Nova Conceição,35,1,1,Apartamento,2092,3545,,
Rua Doutor Sodré,Vila Nova Conceição,132,3,2,Casa,7880,9198,,
Rua Balthazar da Veiga,Vila Nova Conceição,70,1,1,Apartamento,5200,7672,,
Rua Balthazar da Veiga,Vila Nova Conceição,61,2,1,Apartamento,4000,6291,,
Rua Balthazar da Veiga,Vila Nova Conceição,45,1,1,Apartamento,4550,6767,,
Rua Domingos Leme,Vila Nova Conceição,158,4,3,Apartamento,12000,16230,,
Rua João Lourenço,Vila Nova Conceição,96,2,1,Apartamento,3500,5440,,
Rua Afonso Braz,Vila Nova Conceição,42,1,1,Apartamento,3900,5385,,
Rua Doutor Guilherme Bannitz,Itaim Bibi,40,1,1,Apartamento,4900,5934,,
Rua Dr.guilherme Bannitz,Vila Nova Conceição,47,1,1,Apartamento,9800,11210,,
Rua Arminda,Vila Olímpia,65,2,1,Apartamento,3760,5094,,
Rua Doutor Guilherme Bannitz,Itaim Bibi,81,3,1,Apartamento,3700,4227,,
R Joao Cachoeira,Vila Nova Conceição,128,2,2,Apartamento,11640,14120,,
Rua Doutor Ivo Define Frasca,Vila Olímpia,150,4,2,Apartamento,12000,15480,,
Rua Doutor Guilherme Bannitz,Itaim Bibi,136,3,1,Apartamento,5900,7590,,
Rua Balthazar da Veiga,Vila Nova Conceição,172,3,2,Apartamento,11480,14520,,
Rua Afonso Braz,Vila Nova Conceição,107,1,1,Apartamento,5850,7385,,
"R. Afonso Braz - Vila Nova Conceição, São Paulo - Sp, Brasil",Vila Nova Conceição,26,1,0,Studio e kitnet,3410,4145,,
Rua Comendador Miguel Calfat,Vila Nova Conceição,46,1,1,Apartamento,3412,4482,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,82,2,1,Apartamento,9500,11150,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,100,3,1,Apartamento,4999,6642,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,78,2,1,Apartamento,4200,5571,,
Rua Doutor Eduardo de Souza Aranha,Vila Olímpia,96,2,1,Apartamento,4038,5534,,
Rua Doutor Eduardo de Souza Aranha,Vila Olímpia,76,2,1,Apartamento,3300,4589,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,108,3,1,Apartamento,3713,5345,,
Rua Monte Aprazível,Vila Nova Conceição,161,3,4,Apartamento,15000,19850,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,76,2,1,Apartamento,5000,6505,,
Rua Doutor Eduardo de Souza Aranha,Vila Nova Conceição,77,2,1,Apartamento,3300,4442,,
Rua Monte Aprazível,Vila Nova Conceição,38,1,1,Apartamento,2500,4130,,
Rua Gararu,Moema,165,4,2,Casa,12000,13060,,
Rua Santa Justina,Vila Olímpia,32,1,1,Studio e kitnet,4999,5432,,
Rua Benedito Lapin,Itaim Bibi,125,2,3,Apartamento,15000,19040,,
Rua Diogo Jácome,Vila Nova Conceição,50,1,1,Apartamento,4650,6097,,
Avenida Santo Amaro,Vila Nova Conceição,26,1,0,Apartamento,4850,5604,,
Rua João Cachoeira,Vila Nova Conceição,138,3,2,Apartamento,14530,18140,,
Rua Benedito Lapin,Itaim Bibi,151,3,3,Apartamento,13500,18270,,
Rua Marcos Lopes,Vila Nova Conceição,169,3,3,Apartamento,13500,19320,,
Rua Damiro de Oliveira Volpe,Vila Nova Conceição,250,2,3,Casa,7600,9466,,
Rua Marcondésia,Chácara Monte Alegre,269,3,4,Casa,15000,16120,,
Rua Marituba,Chácara Monte Alegre,250,4,2,Casa,10000,11030,,
Rua Doutor Rubens de Azevedo Marques,Chácara Monte Alegre,359,4,4,Casa,12000,13840,,
Rua Breves,Chácara Monte Alegre,450,4,3,Casa,8000,10340,,
Rua Guilherme Asbahr Neto,Chácara Monte Alegre,250,3,3,Casa,5890,6665,,
Rua Jacatirão,Santo Amaro,380,4,4,Casa,11250,12130,,
Rua Visconde de Porto Seguro,Jardim dos Estados,1,4,3,Casa em condomínio,8500,11420,,
Avenida Professor Vicente Rao,Santo Amaro,160,3,2,Casa,3150,3584,,
Rua Doutor Domingos de Sylos,Brooklin Paulista,220,4,2,Casa,6500,6776,,
Rua Jacatirão,Santo Amaro,463,4,5,Casa,11250,13370,,
Rua Estuário,Chácara Monte Alegre,532,6,4,Casa,15000,18050,,
Rua Nicolau da Rocha Vita,Brooklin Paulista,200,3,2,Casa,10000,11130,,
Rua Adolfo Casais Monteiro,Vila Nova Caledônia,332,4,4,Casa,7800,9256,,
Rua Apuá,Chácara Monte Alegre,500,4,6,Casa,11250,16000,,
Rua Luís de França Júnior,Vila Nova Caledonia,250,4,5,Casa em condomínio,10000,13210,,
Rua Luís de França Júnior,Vila Nova Caledonia,270,4,3,Casa em condomínio,12000,15040,,
Rua Doutor Francisco Malta Cardoso,Jardim Cordeiro,400,3,4,Casa,11250,16670,,
Rua Jocelyn Bennaton,Vila Nova Caledonia,115,3,2,Casa,4500,4720,,
Rua dos Cafezais,Vila Santa Catarina,93,3,3,Apartamento,5980,7540,,
Rua dos Cafezais,Vila Santa Catarina,136,3,2,Apartamento,6964,8403,,
Rua das Flechas,Vila Santa Catarina,302,4,3,Casa,6250,7423,,
Rua Canumá,Jardim dos Estados,365,3,4,Casa,15000,17120,,
Rua Canumá,Jardim dos Estados,365,4,4,Casa,11250,13140,,
Rua das Flechas,Vila Santa Catarina,30,1,1,Apartamento,3290,3965,,
Rua das Flechas,Vila Santa Catarina,103,3,2,Apartamento,4200,5969,,
Rua Aristides da Silveira Lobo,Jardim Prudência,315,4,5,Casa,8400,9390,,
Avenida Washington Luís,Santo Amaro,310,3,3,Apartamento,13000,17870,,
Rua das Flechas,Vila Santa Catarina,80,2,1,Apartamento,5500,6956,,
Rua das Flechas,Vila Santa Catarina,78,2,1,Apartamento,3370,4697,,
Rua Antônio Pereira Mendes,Jardim Prudência,150,1,1,Apartamento,1430,2183,,
Rua Aracuípe,Jardim Prudência,116,2,2,Apartamento,4120,5441,,
Rua República do Iraque,Brooklin Paulista,377,4,5,Casa,12500,14290,,
Rua Acarituba,Santo Amaro,450,4,4,Casa,15000,19750,,
Rua Professor Henrique Neves Lefevre,Jardim Petropolis,250,5,3,Casa,6500,7401,,
Rua das Flechas,Vila Santa Catarina,77,3,1,Apartamento,1550,2502,,
Rua Sincorá,Jardim Umuarama,100,3,2,Apartamento,2754,4504,,
Rua Cristóvão Pereira,Campo Belo,500,5,4,Casa,14000,16590,,
Rua Xapanã,Jardim Los Angeles,500,3,5,Casa,2500,3908,,
Rua Ministro Coriolano de Gois,Jardim Marajoara,450,5,3,Casa,11380,12800,,
Rua Professor Henrique Neves Lefévre,Jardim Petropolis,415,4,6,Casa,11250,12550,,
Rua Padre Bento Ibáñez,Jardim Prudência,223,4,2,Casa,4610,5047,,
Rua Ministro Coriolano de Góis,Jardim Marajoara,400,6,5,Casa,15000,16470,,
Rua Ministro José Geraldo Rodrigues Alckmin,Santo Amaro,418,5,3,Casa,15000,18860,,
Avenida Manoel dos Reis Araújo,Jardim Marajoara,150,3,6,Casa,6075,7379,,
Avenida Manoel dos Reis Araújo,Jardim Marajoara,270,3,4,Casa,10500,11800,,
Rua Francisco Teles Dourado,Jardim Prudência,170,3,1,Casa,2910,3239,,
Rua Sincorá,Jardim Umuarama,260,3,4,Casa,4200,4660,,
Rua Conde de Porto Alegre,Campo Belo,482,4,4,Casa,11250,15060,,
Rua República do Iraque,Brooklin Paulista,400,4,4,Casa em condomínio,14000,18690,,
Rua Josephina Martinelli da Silva,Vila Santa Catarina,160,3,1,Casa,6500,6842,,
Rua Marina Saddi Haidar,Jardim Umuarama,140,3,2,Casa,3930,4346,,
Rua Maria José Rangel,Vila Sao Paulo,193,4,2,Casa,3750,4010,,
Rua Ministro Álvaro de Sousa Lima,Jardim Marajoara,116,4,2,Apartamento,4000,6234,,
Avenida Manoel dos Reis Araújo,Jardim Marajoara,450,3,6,Casa,11250,14230,,
"Av. Ver. José Diniz - Santo Amaro, São Paulo - Sp, Brasil",Santo Amaro,40,1,1,Apartamento,3600,4389,,
Avenida Manoel dos Reis Araújo,Jardim Marajoara,500,4,2,Casa,8500,10950,,
Rua Joaquim José Esteves,Santo Amaro,329,4,4,Apartamento,15000,24270,,
Rua Joaquim José Esteves,Santo Amaro,295,4,3,Apartamento,11000,17640,,
Rua Joaquim José Esteves,Santo Amaro,329,4,3,Apartamento,15000,26550,,
Rua Joaquim José Esteves,Santo Amaro,338,4,3,Apartamento,15000,24540,,
Rua Joaquim José Esteves,Santo Amaro,340,4,3,Apartamento,11250,18890,,
Rua Doutor Djalma Pinheiro Franco,Vila Santa Catarina,65,1,0,Studio e kitnet,2700,2938,,
Avenida Washington Luís,Santo Amaro,170,4,3,Apartamento,5600,7937,,
Avenida Washington Luís,Santo Amaro,180,3,2,Apartamento,5000,7237,,
Rua Marechal Deodoro,Santo Amaro,37,1,1,Studio e kitnet,3750,4760,,
Rua Marechal Deodoro,Santo Amaro,37,1,1,Apartamento,3750,4760,,
Rua República do Iraque,Brooklin Paulista,150,2,1,Casa,3000,3136,,
Rua João Pimenta,Santo Amaro,185,4,1,Apartamento,8250,13580,,
Rua São Benedito,Santo Amaro,157,3,2,Apartamento,4220,6306,,
Rua São Benedito,Santo Amaro,147,3,1,Apartamento,5286,7114,,
Rua Barão de Jaceguai,Campo Belo,498,3,6,Casa,8430,10210,,
Rua São Benedito,Santo Amaro,70,1,1,Apartamento,4400,5670,,
Rua São Benedito,Jardim Novo Santo Amaro,74,2,2,Apartamento,6000,7378,,
Avenida Washington Luís,Santo Amaro,320,3,3,Apartamento,11000,14830,,
Avenida Washington Luís,Santo Amaro,280,4,3,Apartamento,8500,12900,,
Avenida Washington Luís,Santo Amaro,310,4,4,Apartamento,14000,19200,,
Avenida Washington Luís,Santo Amaro,299,4,3,Apartamento,10000,13960,,
Rua Xavier Gouveia,Parque Colonial,154,3,3,Apartamento,13500,16280,,
Avenida Vereador João de Luca,Jardim Prudência,60,2,1,Apartamento,3330,4361,,
Rua São José,Santo Amaro,330,3,3,Apartamento,12000,18150,,
Rua Conde de Porto Alegre,Campo Belo,370,4,5,Casa,15000,17160,,
Avenida Washington Luís,Santo Amaro,305,4,4,Apartamento,14530,19010,,
Rua São José,Santo Amaro,216,3,4,Apartamento,6000,9954,,
Rua Zacarias de Gois,Parque Colonial,140,3,1,Casa,4200,4628,,
Rua Vicente Leporace,Campo Belo,300,5,4,Casa,13000,13800,,
Rua Bernardino de Campos,Campo Belo,163,3,2,Casa,5250,5715,,
Rua José Neves,Vila São Paulo,69,2,1,Apartamento,1990,2854,,
Rua do Estilo Barroco,Chácara Santo Antônio (zona Sul),180,3,2,Casa,7600,8143,,
Rua Volta Redonda,Campo Belo,159,3,2,Apartamento,6400,8972,,
"Campo Belo, São Paulo - Sp, 04610-001, Brasil",Campo Belo,260,4,4,Apartamento,11900,16930,,
"Santo Amaro, São Paulo - Sp, 04741-178, Brasil",Santo Amaro,464,4,5,Casa,12000,15000,,
Rua João Noel Von Sonnleithner,Jardim Santo Antoninho,500,3,3,Casa,7875,8818,,
Rua José dos Santos Júnior,Campo Belo,350,4,3,Casa,15000,15940,,
Rua Caconde,Jardim Paulista,180,3,1,Apartamento,15000,18400,,
Rua Caconde,Jardim Paulista,122,2,0,Apartamento,3200,5114,,
Rua Veneza,Jardim Paulista,200,5,3,Casa,8000,9025,,
Rua Caconde,Jardim Paulista,278,4,3,Apartamento,13000,19730,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,383,3,3,Apartamento,8000,12640,,
Rua Queluz,Jardim Paulista,220,3,2,Apartamento,9500,12530,,
Rua Guarará,Jardim Paulista,126,3,1,Apartamento,10300,13370,,
Rua Manuel da Nóbrega,Paraíso,147,3,2,Apartamento,9500,11230,,
Rua Manuel da Nóbrega,Paraíso,128,3,2,Apartamento,6600,8578,,
Rua Manuel da Nóbrega,Paraíso,120,3,2,Apartamento,6700,7985,,
Rua Manuel da Nóbrega,Paraíso,124,3,2,Apartamento,7000,8533,,
Alameda Campinas,Jardim Paulista,170,4,2,Apartamento,9300,12690,,
Rua Salto,Paraíso,30,1,0,Studio e kitnet,3600,5247,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,103,3,1,Apartamento,11000,13540,,
Rua Salto,Paraíso,30,1,1,Studio e kitnet,3300,4652,,
Alameda Campinas,Jardim Paulista,146,3,1,Apartamento,4020,6155,,
Rua Salto,Paraíso,28,1,1,Studio e kitnet,2000,3566,,
Rua Guarará,Jardim Paulista,120,3,2,Apartamento,4220,6834,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,129,2,1,Apartamento,7500,10610,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,100,3,1,Apartamento,4000,5536,,
Alameda Campinas,Jardim Paulista,112,2,3,Apartamento,12800,16580,,
Rua Manuel da Nóbrega,Paraíso,112,2,1,Apartamento,5500,7656,,
Rua Osório Duque Estrada,Paraíso,242,4,2,Casa,15000,17840,,
Rua Guarará,Jardim Paulista,150,3,1,Apartamento,9442,9806,,
Rua Guarará,Jardim Paulista,150,3,2,Apartamento,7250,10310,,
Rua Guarará,Jardim Paulista,140,3,1,Apartamento,8000,10820,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,170,3,1,Apartamento,6112,8948,,
Rua Guarará,Jardim Paulista,30,1,1,Apartamento,3000,4859,,
Alameda Lorena,Jardim Paulista,100,3,0,Apartamento,4350,6094,,
Rua Manuel da Nóbrega,Paraíso,161,3,1,Apartamento,3506,7000,,
Rua Manuel da Nóbrega,Paraíso,190,4,1,Apartamento,4500,7610,,
Alameda Lorena,Jardim Paulista,149,3,1,Apartamento,6100,8583,,
Alameda Lorena,Jardim Paulista,170,2,2,Apartamento,7000,9960,,
Alameda Lorena,Jardim Paulista,179,3,1,Apartamento,14000,16590,,
Alameda Lorena,Jardim Paulista,120,3,1,Apartamento,5000,6802,,
Rua Manuel da Nóbrega,Paraíso,157,3,1,Apartamento,5500,7418,,
Alameda Lorena,Jardim Paulista,150,3,1,Apartamento,5500,7971,,
Rua Ouro Branco,Jardim Paulista,95,3,1,Apartamento,5180,6996,,
Alameda Lorena,Jardim Paulista,69,2,1,Apartamento,4000,5280,,
Avenida Brigadeiro Luís Antônio,Jardim Paulista,105,3,1,Apartamento,3560,5530,,
Rua Ouro Branco,Jardim Paulista,200,3,3,Apartamento,15000,21530,,
Alameda Lorena,Jardim Paulista,170,3,1,Apartamento,9750,12600,,
Alameda Lorena,Jardim Paulista,195,3,2,Apartamento,12500,16700,,
Alameda Lorena,Jardim Paulista,30,1,1,Studio e kitnet,2400,4463,,
Alameda Lorena,Jardim Paulista,30,1,1,Apartamento,2500,4588,,
Rua Ouro Branco,Jardins,100,3,2,Apartamento,5160,6996,,
Rua Antônio Bento,Jardim Paulista,200,4,3,Casa,11500,12720,,
Alameda Lorena,Jardim Paulista,158,3,2,Apartamento,7750,12810,,
Rua Batataes,Pinheiros,55,1,2,Apartamento,3600,6105,,
Rua Ouro Branco,Jardim Paulista,50,1,1,Apartamento,7200,8678,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,172,3,1,Apartamento,6562,9703,,
Alameda Joaquim Eugênio de Lima,Jardim Paulista,173,3,1,Apartamento,6800,9426,,
Rua Batataes,Jardim Paulista,59,2,2,Apartamento,5200,7568,,
Rua Batataes,Jardim Paulista,30,2,1,Apartamento,3300,6344,,
Alameda Campinas,Jardim Paulista,35,1,1,Apartamento,7000,7089,,
Alameda Campinas,Jardim Paulista,60,1,1,Apartamento,5000,6796,,
Rua Alice Manholer Piteri,Centro,78,3,2,Apartamento,2800,3841,,
Rua Inês Pereira,Brooklin,70,3,1,Casa,2194,2546,,
Alameda dos Arapanés,Moema,152,3,1,Apartamento,5000,6632,,
Rua Correia de Lemos,Chácara Inglesa,134,3,1,Apartamento,4500,5828,,
Rua Édison,Campo Belo,250,4,4,Apartamento,15000,20680,,
Rua Pascal,Campo Belo,233,4,4,Apartamento,7960,13790,,
Rua Juquis,Indianópolis,170,4,2,Apartamento,13200,16070,,
Rua Comendador Miguel Calfat,Vila Nova Conceição,151,3,2,Apartamento,7600,10520,,
Largo Senador Raul Cardoso,Vila Mariana,179,3,2,Apartamento,8000,10990,,
Rua Araguari,Vila Uberabinha,240,3,3,Apartamento,11030,16440,,
Rua Padre Machado,Bosque da Saúde,87,3,2,Apartamento,5950,7009,,
Avenida Moema,Planalto Paulista,100,4,2,Apartamento,7300,8772,,
Rua Princesa Isabel,Brooklin Paulista,127,3,2,Apartamento,9200,11710,,
Avenida Onze de Junho,Vila Clementino,130,3,2,Apartamento,4700,6580,,
Avenida Engenheiro Armando de Arruda Pereira,Jabaquara,21,1,1,Studio e kitnet,1450,1506,,
Rua das Hortênsias,Mirandópolis,170,4,2,Casa,4100,4634,,
Avenida Onze de Junho,Vila Clementino,140,4,2,Apartamento,13000,15700,,
Rua Elvira Ferraz,Vila Olímpia,110,3,1,Apartamento,4600,7007,,
Rua Borges Lagoa,Vila Clementino,234,4,4,Apartamento,6000,9866,,
Alameda dos Arapanés,Indianópolis,112,3,3,Apartamento,8000,14600,,
Alameda dos Araés,Planalto Paulista,367,6,4,Casa,9000,9270,,
Rua Graúna,Vila Uberabinha,141,0,0,Casa,7000,7208,,
Rua Michigan,Cidade Monções,180,3,2,Apartamento,9000,12630,,
Rua José Garbuio,Campo Belo,110,2,1,Casa,4900,5263,,
Rua João de Sousa Dias,Campo Belo,200,3,3,Apartamento,9500,13220,,
Rua Guaraiúva,Cidade Monções,400,3,4,Casa,8000,9423,,
Rua Borges Lagoa,Vila Clementino,135,3,2,Apartamento,4000,6143,,
Rua Madre Cabrini,Vila Mariana,146,3,2,Apartamento,4000,6091,,
Rua Barão de Jaceguai,Campo Belo,201,3,5,Apartamento,15000,19100,,
Rua Embaú,Vila Clementino,90,2,1,Apartamento,3200,4651,,
Avenida Açocê,Indianópolis,240,4,3,Apartamento,9200,14900,,
Alameda das Boninas,Mirandópolis,280,3,4,Apartamento,7200,11380,,
Rua Barão do Triunfo,Brooklin Paulista,109,2,1,Apartamento,4600,6618,,
Rua das Hortênsias,Mirandópolis,336,4,3,Casa,10000,11550,,
Rua Antônio de Macedo Soares,Campo Belo,136,3,2,Apartamento,4000,5987,,
Rua Maurício Francisco Klabin,Vila Mariana,115,3,4,Apartamento,4560,7596,,
Rua Barão Triunfo,Brooklin Paulista,108,2,1,Apartamento,4600,6757,,
Alameda dos Araés,Planalto Paulista,157,3,3,Casa,7200,7986,,
Avenida Jurucê,Indianópolis,305,4,4,Apartamento,9500,14200,,
Rua Major Freire,Vila Monte Alegre,320,4,4,Casa,6000,7782,,
Rua Santa Justina,Vila Olímpia,110,3,1,Apartamento,3702,5409,,
Rua Conde de Porto Alegre,Campo Belo,200,0,4,Casa,12500,12790,,
Rua Gaivota,Moema,180,4,2,Apartamento,12000,15210,,
Rua Guaraiúva,Cidade Monções,230,3,4,Apartamento,15000,21620,,
Alameda dos Guaramomis,Planalto Paulista,220,4,3,Apartamento,15000,20780,,
Rua Domingos Augusto Setti,Jardim Vila Mariana,117,3,2,Apartamento,4280,6989,,
Rua Serranos,Vila do Bosque,183,3,2,Casa,3760,3905,,
"Rua Conde de Porto Alegre, 606, Campo Belo",Campo Belo,150,3,2,Casa,4200,4761,,
Rua das Sempre-vivas,Jardim das Acácias,150,3,1,Casa,5000,5812,,
Rua Loefgren,Vila Clementino,96,3,2,Apartamento,4000,5700,,
Avenida Divino Salvador,Planalto Paulista,69,2,1,Apartamento,4500,5824,,
Avenida Senador Casemiro da Rocha,Mirandópolis,138,3,2,Apartamento,8000,10610,,
Rua Edson,Campo Belo,311,4,6,Apartamento,15000,25510,,
Rua Graúna,Vila Uberabinha,82,2,1,Apartamento,3700,5061,,
Rua Califórnia,Cidade Monções,105,2,2,Apartamento,10230,12360,,
Rua Flórida,Cidade Monções,100,3,2,Apartamento,6000,7874,,
Rua Doutor Fadlo Haidar,Vila Olímpia,96,3,2,Apartamento,9900,11890,,
Rua Álvaro Rodrigues,Vila Cordeiro,160,3,2,Apartamento,6500,9649,,
Rua Antônio de Macedo Soares,Campo Belo,155,3,3,Apartamento,13000,16860,,
Avenida Açocê,Indianópolis,119,3,1,Apartamento,5160,8359,,
Rua Inhambu,Vila Uberabinha,130,3,2,Apartamento,7500,11460,,
Alameda dos Anapurus,Indianópolis,142,2,2,Apartamento,9500,12070,,
Rua Califórnia,Cidade Monções,116,3,2,Apartamento,7200,9577,,
Rua Volta Redonda,Campo Belo,180,4,3,Apartamento,12700,15970,,
Rua Getúlio Soares da Rocha,Jardim das Acacias,103,3,2,Apartamento,7000,8243,,
Avenida Nova Independência,Brooklin Paulista,119,3,2,Apartamento,9000,12170,,
Rua Geórgia,Campo Belo,72,2,1,Apartamento,3400,4647,,
Rua Palermo,São Judas,150,3,2,Casa,3700,3991,,
Rua Doutor Bacelar,Vila Clementino,73,2,1,Apartamento,6500,7282,,
Rua Volta Redonda,Campo Belo,180,3,3,Apartamento,15000,18650,,
Rua Baluarte,Vila Olímpia,90,2,1,Apartamento,2500,3361,,
"Vila da Saúde, São Paulo - Sp, 04055-040, Brasil",Vila da Saúde,160,4,1,Casa,4500,5033,,
Avenida Jabaquara,Mirandópolis,96,3,1,Apartamento,3300,5010,,
Rua Coronel Conrado Siqueira Campos,Jardim das Acácias,98,3,2,Apartamento,3500,4888,,
Rua Vieira de Morais,Campo Belo,145,3,2,Apartamento,5000,6924,,
Rua Barão do Triunfo,Brooklin Paulista,102,2,0,Apartamento,3370,4611,,
Rua General Eloy Alfaro,Vila Mariana,230,3,2,Casa,4530,4968,,
Rua Carneiro da Cunha,Vila da Saúde,67,2,0,Apartamento,2600,3325,,
Rua Pascal,Campo Belo,192,4,3,Apartamento,10500,13870,,
Rua Gandavo,Vila Mariana,143,3,2,Apartamento,8000,9727,,
Rua Botucatu,Vila Clementino,75,2,0,Apartamento,2900,3976,,
Rua Fiandeiras,Vila Olímpia,69,2,1,Apartamento,5000,6244,,
Rua Comendador Miguel Calfat,Vila Nova Conceição,155,3,2,Apartamento,7000,9710,,
Avenida Miguel Estefno,Vila da Saúde,100,1,1,Casa em condomínio,1489,1652,,
Rua Izar,Bosque da Saúde,114,3,3,Apartamento,6000,7939,,
Rua Gabriel de Lara,Brooklin,140,4,2,Casa,6241,6869,,
Avenida Itaboraí,Bosque da Saúde,68,2,1,Apartamento,4000,5343,,
Rua Ituxi,Saúde,186,3,3,Apartamento,4710,7981,,
Avenida Senador Casimiro da Rocha,Mirandópolis,84,3,2,Apartamento,5000,6791,,
Rua João de Sousa Dias,Campo Belo,112,3,1,Apartamento,3758,5024,,
Rua Moraes de Barros,Campo Belo,25,1,1,Casa,2500,2706,,
Rua Gandavo,Vila Clementino,200,3,1,Casa,13000,14250,,
Rua Alberto Afonso Martins,Vila Mariana,200,3,1,Apartamento,3150,5198,,
Rua Princesa Isabel,Brooklin Paulista,152,3,2,Apartamento,6500,9774,,
Rua Visconde de Inhaúma,Vila da Saúde,94,3,1,Apartamento,3950,5663,,
Rua Barão do Triunfo,Brooklin,78,1,1,Apartamento,15000,16560,,
Rua Júlio Diniz,Vila Olímpia,200,3,2,Casa,6900,8027,,
Rua Indiana,Brooklin,124,4,2,Apartamento,15000,17630,,
Rua Doutor Diogo de Faria,Vila Clementino,167,4,1,Apartamento,2900,5087,,
Rua Guapiaçu,Vila Clementino,400,4,3,Casa,15000,16640,,
Avenida Miguel Estefno,Vila da Saúde,150,2,1,Casa,2040,2226,,
Rua Michigan,Cidade Monções,130,2,2,Apartamento,14000,16270,,
Avenida Doutor Altino Arantes,Vila Clementino,148,2,1,Apartamento,3000,4591,,
Alameda dos Tupiniquins,Planalto Paulista,454,4,5,Apartamento,15000,28700,,
Rua dos Caciques A,Vila da Saúde,124,3,4,Casa,5150,5686,,
Rua Correia de Lemos,Chácara Inglesa,108,3,2,Apartamento,6700,8967,,
Avenida Iraí,Indianópolis,30,1,0,Studio e kitnet,3850,4483,,
Rua Inhambú,Vila Uberabinha,205,4,3,Apartamento,6500,10580,,
Rua Texas,Brooklin,120,3,2,Casa,5000,5083,,
Rua Demóstenes,Campo Belo,160,3,3,Apartamento,6000,9168,,
Rua Getúlio Soares da Rocha,Jardim das Acácias,66,2,1,Apartamento,5050,5999,,
