address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua Professor Máximo Ribeiro Nunes,Jardim Peri Peri,500,2,2,Casa,6500,7061,,
Rua Poetisa Colombina,Jardim Bonfiglioli,80,3,2,Apartamento,3200,4665,,
Rua Inácio do Rego Pessoa,Jardim das Esmeraldas,23,1,0,Casa,640,697,,
Rua Tomaz da Mota,Jardim Pinheiros,157,3,2,Casa em condomínio,7000,7822,,
Rua José dos Santos Júnior,Super Quadra Morumbi,150,2,3,Casa,2810,3099,,
Rua Renea Ferreira de Castilho,Super Quadra Morumbi,250,3,6,Casa,4500,4975,,
Rua Professor Hilário Veiga de Carvalho,Vila Suzana,67,2,2,Apartamento,3450,4673,,
Rua Azem Abdalla Azem,Jardim Bonfiglioli,14,0,0,Studio e kitnet,1050,1098,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi ,110,2,2,Apartamento,2400,3744,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,119,3,2,Apartamento,2910,4337,,
Rua Doutor Jose Aires Neto,Jardim Peri Peri,195,3,2,Casa,10500,10950,,
Rua João Avelino Pinho Mellão,Fazenda Morumbi,145,4,3,Apartamento,3200,5528,,
Rua João Avelino Pinho Mellão,Fazenda Morumbi,140,3,3,Apartamento,2500,4854,,
Rua Afonso de Oliveira Santos,Vila Suzana,362,5,3,Apartamento,7300,8582,,
Rua Professor Lúcio Martins Rodrigues,Jardim Leonor,350,4,3,Casa,9000,10280,,
Rua Miguel Masi Neto,Vila Suzana,150,4,2,Casa,3660,4021,,
Rua Tapejara,Jardim Bonfiglioli,258,3,2,Casa,8650,9018,,
Rua Domingos Lopes da Silva,Vila Suzana,145,3,3,Apartamento,4875,8309,,
Rua Domingos Lopes da Silva,Vila Suzana,146,3,3,Apartamento,4500,7909,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,94,3,2,Apartamento,2167,3685,,
Rua Doutor Mário Tavares,Jardim Maria Luiza,149,3,2,Apartamento,2520,2712,,
Rua Major José Marioto Ferreira,Morumbi,180,3,2,Apartamento,4330,4497,,
Rua Doutor José de Andrade Figueira,Vila Suzana,165,4,3,Apartamento,8000,10840,,
Rua Marechal Hastinfilo de Moura,Vila Suzana,202,3,2,Apartamento,9500,13260,,
Rua Doutor Eduardo de Magalhães Gouveia,Jardim Luísa,27,1,0,Casa,600,625,,
Rua Doutor Eduardo de Magalhães Gouveia,Jardim Luísa,16,1,0,Casa,800,834,,
Avenida Doutor Guilherme Dumont Vilares,Jardim Londrina,155,3,3,Apartamento,3100,5530,,
Avenida Doutor Guilherme Dumont Vilares,Jardim Londrina,180,3,3,Apartamento,3690,6130,,
Rua Professor Lúcio Martins Rodrigues,Jardim Leonor,200,3,3,Apartamento,9000,12280,,
Rua Professor Hilário Veiga de Carvalho,Vila Suzana,120,2,2,Apartamento,4500,6117,,
Rua Professor Lúcio Martins Rodrigues,Jardim Leonor,294,4,2,Apartamento,13000,18110,,
Rua Domingos Lopes da Silva,Vila Suzana,124,3,2,Apartamento,2920,5546,,
Rua Professor Lúcio Martins Rodrigues,Jardim Leonor,294,4,5,Apartamento,8250,13450,,
Rua Azém Abdalla Azém,Jardim Bonfiglioli,76,3,1,Apartamento,7500,8974,,
Rua Conrado Mazzeo,Jardim Luísa,80,2,1,Casa,1750,1824,,
Rua Doutor James Ferraz Alvim,Vila Suzana,300,4,3,Apartamento,6500,10600,,
Rua Clementine Brenne,Paraisópolis,430,3,0,Casa,6000,6928,,
Rua Domingos Lopes da Silva,Vila Suzana,220,3,4,Apartamento,4500,8191,,
Rua Domingos Lopes da Silva,Vila Suzana,248,3,4,Apartamento,6000,11970,,
Rua Marcolino Vaz Figueira,Jardim das Esmeraldas,100,2,0,Casa,1450,1661,,
Rua Marcolino Vaz Figueira,Jardim das Esmeraldas,100,2,1,Casa,1500,1713,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,198,4,3,Apartamento,5625,8436,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,320,3,5,Apartamento,4900,8031,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,112,3,2,Apartamento,3000,4319,,
Rua José Yazigi,Jardim Leonor,420,4,4,Casa,10000,11510,,
Rua Josefina Luíse de Moraes,Jardim Maria Rosa,92,2,2,Casa,2300,2518,,
Rua Josefina Luíse de Moraes,Jardim Maria Rosa,92,2,2,Casa em condomínio,2499,2825,,
Rua Comendador Gabriel Calfat,Jardim Leonor,402,4,6,Casa,9500,10780,,
Rua Professor Lúcio Martins Rodrigues,Jardim Leonor,512,5,6,Casa,9000,10680,,
Rua Dankmar Adler,Vila Morumbi,137,3,3,Apartamento,7270,9846,,
Rua Doutor Luiz Migliano,Jardim Caboré,64,3,1,Apartamento,2500,3266,,
Rua Comendador Gabriel Calfat,Jardim Leonor,350,4,5,Casa,15000,16640,,
Rua Doutor James Ferraz Alvim,Vila Suzana,198,4,3,Apartamento,4000,6679,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,160,4,3,Apartamento,3100,5454,,
Rua Domingos Lopes da Silva,Vila Suzana,76,2,2,Apartamento,4500,5663,,
Rua Professor Hilário Veiga de Carvalho,Vila Suzana,155,3,3,Apartamento,5000,7705,,
Rua Doutor James Ferraz Alvim,Vila Suzana,270,4,4,Apartamento,7300,13390,,
Rua Doutor Cristiano de Sousa,Jardim Leonor,450,4,5,Casa,13480,15220,,
Rua Doutor Cristiano de Sousa,Jardim Leonor,460,4,3,Casa,7500,8831,,
Rua Doutor Luiz Migliano,Jardim Monte Kemel,64,3,1,Apartamento,2620,3349,,
Rua Doutor James Ferraz Alvim,Vila Suzana,200,3,2,Apartamento,5812,8911,,
Rua Antônio Júlio dos Santos,Fazenda Morumbi,90,2,2,Apartamento,2800,4275,,
Rua Desembargador Dalmo do Valle Nogueira,Vila Suzana,66,2,2,Apartamento,2900,4132,,
Avenida José Dini,Chácara Agrindus,83,2,1,Apartamento,1530,2261,,
Avenida José Dini,Chácara Agrindus,70,2,1,Apartamento,1600,2406,,
Rua Doutor João Vieira Neves,Butantã,60,2,2,Apartamento,2300,3089,,
Rua Comendador Gabriel Calfat,Jardim Leonor,300,3,2,Casa,12300,13470,,
Rua Professor Hilário Veiga de Carvalho,Vila Suzana,145,3,2,Apartamento,3500,6410,,
Rua Dankmar Adler,Vila Suzana,90,3,2,Apartamento,2715,4519,,
Rua Tristão de Campos,Jardim Trussardi,290,3,2,Casa,4500,4932,,
Rua Doutor Oscar Monteiro de Barros,Vila Suzana,191,3,3,Apartamento,8500,12290,,
Rua Doutor Oscar Monteiro de Barros,Vila Suzana,290,4,5,Apartamento,15000,19500,,
Rua Gameleira,Vila Inah,280,4,5,Casa,12000,12920,,
Rua Samia Haddad,Vila Suzana,86,1,2,Studio e kitnet,5250,7032,,
Rua Samia Haddad,Vila Suzana,90,1,2,Apartamento,3230,5035,,
Rua Tomás Velasco,Jardim das Esmeraldas,28,1,0,Casa,800,834,,
Rua Doutor Erasmo Teixeira de Assunção,Jardim Leonor,345,4,4,Casa,7356,8996,,
Rua Raimundo Simão de Souza,Vila Suzana,300,3,3,Apartamento,15000,19490,,
Rua Raimundo Simão de Souza,Vila Suzana,190,3,3,Apartamento,3500,5813,,
Rua Doutor Oscar Monteiro de Barros,Vila Suzana,130,3,3,Apartamento,3750,6115,,
Rua Jandiro Joaquim Pereira,Jardim Leonor,400,4,3,Casa,8500,9656,,
Rua Doutor Luiz Migliano,Jardim Caboré,87,2,2,Apartamento,4800,6215,,
Rua Doutor Luiz Migliano,Jardim Caboré,73,1,1,Apartamento,10000,11290,,
Rua David Gebara,Vila Suzana,300,4,3,Apartamento,6000,10520,,
Rua Doutor Luiz Migliano,Vila Suzana,64,3,2,Apartamento,2190,2887,,
Rua Conrado Mazzeo,Jardim Luísa,69,3,1,Apartamento,1450,2038,,
Rua Conrado Mazzeo,Jardim Luísa,70,3,1,Apartamento,1732,2233,,
Rua Joaquim Roseira,Jardim Novo Taboao,115,3,1,Apartamento,4725,5396,,
Rua José Cola Grossi,Jardim Leonor,320,4,2,Casa,8000,9145,,
Rua Gameleira,Vila Inah,250,3,3,Casa,12000,12950,,
Rua Doutor Oscar Monteiro de Barros,Vila Suzana,228,3,4,Apartamento,8000,12310,,
Avenida José Galante,Vila Suzana,290,4,5,Apartamento,10000,15390,,
Rua Raimundo Simão de Souza,Vila Suzana,190,4,3,Apartamento,3375,6295,,
Avenida José Galante,Vila Suzana,100,2,2,Apartamento,4000,5401,,
Rua Arquitas,Jardim Monte Alegre,60,2,1,Casa,2260,2356,,
Avenida José Galante,Vila Suzana,82,1,2,Apartamento,4550,6225,,
Rua Doutor Luiz Migliano,Jardim Caboré,98,2,2,Apartamento,4800,6044,,
Rua Doutor Luiz Migliano,Jardim Caboré,96,3,2,Apartamento,5700,6889,,
Avenida José Galante,Vila Suzana,76,1,2,Apartamento,6900,9086,,
Avenida José Galante,Vila Suzana,388,4,4,Apartamento,7000,13440,,
Rua Doutor Oscar Monteiro de Barros,Vila Suzana,290,3,4,Apartamento,10000,14950,,
Avenida José Galante,Vila Suzana,568,4,4,Apartamento,13500,21120,,
Avenida José Galante,Vila Suzana,450,4,4,Apartamento,14900,21510,,
Rua Raimundo Simão de Souza,Vila Suzana,240,5,4,Apartamento,11000,14020,,
Rua Nibe Perobelli,Rolinópolis,260,4,3,Casa,10000,10780,,
Rua Doutor Oscar Monteiro de Barros,Vila Suzana,360,2,4,Apartamento,6795,12890,,
Av. Dr. Guilherme Dumont Vilares,Jardim Londrina,100,2,2,Apartamento,3570,5583,,
Rua Jaracatia,Jardim Umarizal,52,2,1,Apartamento,2125,2622,,
Avenida José Galante,Vila Suzana,70,2,1,Apartamento,2220,3506,,
Avenida José Galante,Vila Suzana,393,4,6,Apartamento,8000,14210,,
Rua Professor Campos Almeida,Jardim Bonfiglioli,180,3,2,Casa,5000,5478,,
Avenida Embaixador Cavalcanti de Lacerda,Jardim Bonfiglioli,285,3,6,Casa,5000,5696,,
Avenida Aprígio Bezerra da Silva,Chácara Agrindus,122,3,1,Apartamento,3750,4364,,
Avenida Aprigio Bezerra da Silva,Chácara Agrindus,117,4,2,Apartamento,4500,5457,,
Rua São Dario,Jardim Bonfiglioli,250,4,3,Casa,4000,4525,,
Avenida Aprígio Bezerra da Silva,Chácara Agrindus,113,3,2,Apartamento,2798,3512,,
Avenida José Galante,Vila Suzana,392,4,6,Apartamento,15000,21600,,
Rua Bazílio da Silva,Jardim Monte Alegre,45,2,1,Apartamento,1850,2376,,
Avenida Embaixador Cavalcanti de Lacerda,Jardim Bonfiglioli,25,1,0,Studio e kitnet,1100,1167,,
Avenida José Galante,Vila Suzana,65,2,1,Apartamento,2080,3070,,
Rua Ocapeguara,Jardim Umarizal,486,3,3,Casa,4700,4899,,
Rua Uberlândia,Butantã,64,2,1,Apartamento,1650,2628,,
Rua Fernão do Porto,Vila Progredior,143,3,4,Casa,5400,5963,,
Rua José de Martini,Vila Tiradentes,100,2,2,Casa em condomínio,2350,2888,,
Avenida Doutor Guilherme Dumont Vilares,Jardim Londrina,172,4,3,Apartamento,6500,8626,,
Avenida José Galante,Vila Suzana,67,2,1,Apartamento,3000,3916,,
Rua Uberlândia,Vila Polopoli,200,4,3,Casa,6400,7209,,
Avenida Alberto de Faria Cardoso,Jardim Odete,250,3,4,Casa,5250,5472,,
Rua Carmem Aguilar Perez,Jardim Maria Rosa,310,4,3,Casa,4000,4595,,
Rua Manuel Álvares da Costa,Jardim Ester Yolanda,105,3,2,Casa,4500,4761,,
Avenida José Galante,Vila Suzana,213,3,3,Apartamento,4500,6416,,
Rua Henrique Chaves,Jardim Ester Yolanda,68,2,0,Apartamento,1319,2070,,
Rua Manuel Álvares da Costa,Jardim Ester Yolanda,144,3,2,Casa,3900,4150,,
Rua João Simões de Souza,Vila Suzana,84,3,2,Apartamento,4500,5589,,
Rua Doutor Laerte Setúbal,Vila Suzana,132,3,2,Apartamento,2400,3827,,
Rua Francisco Valente,Jardim Ester Yolanda,58,2,1,Apartamento,1700,2546,,
Rua Manuel Álvares da Costa,Jardim Ester Yolanda,74,3,1,Apartamento,2968,3842,,
Rua Manuel Álvares da Costa,Jardim Ester Yolanda,76,3,1,Apartamento,2125,3207,,
Rua Professor José Geraldo de Lima,Vila Tiradentes,170,3,2,Casa,4837,5050,,
Rua Professor Paulo Pupo,Jardim Leonor,260,4,3,Casa,6750,8225,,
Rua Abílio Barbosa Lima,Jardim Ester Yolanda,156,4,1,Casa,3900,4165,,
"R. João Simões de Souza - Parque Reboucas, São Paulo - Sp, 05734-140, Brasil",Parque Reboucas,104,2,2,Apartamento,7500,8653,,
Rua João Simões de Souza,Parque Reboucas,68,2,1,Apartamento,3100,3961,,
Rua Doutor Laerte Setúbal,Vila Suzana,70,2,2,Apartamento,2810,3810,,
Rua Doutor Laerte Setúbal,Vila Suzana,64,3,1,Apartamento,3200,4195,,
Rua Salim Izar,Vila Progredior,84,2,1,Apartamento,4500,5019,,
Rua Marcus Pereira,Vila Suzana,102,3,2,Apartamento,2800,4420,,
Rua Marcus Pereira,Vila Suzana,110,3,2,Apartamento,2456,4297,,
Rua Professora Ana de Andrade Santana,Jardim Leonor,412,5,2,Casa,15000,16520,,
Avenida Padre Lebret,Jardim Leonor,63,1,2,Apartamento,6120,7790,,
Rua Padre Lebret,Jardim Leonor,69,2,1,Apartamento,6200,7317,,
Rua Padre Lebret,Jardim Leonor,50,1,1,Studio e kitnet,9000,10550,,
Rua Francisco Valente,Jardim Ester Yolanda,67,2,2,Apartamento,2320,3540,,
Marcos Pereira,Jardim Leonor,175,2,2,Apartamento,2030,3258,,
Rua José Carlos de Toledo Piza,Jardim Parque Morumbi,64,2,1,Apartamento,3500,4485,,
Rua José Carlos de Toledo Piza,Jardim Parque Morumbi,71,3,1,Apartamento,6300,7039,,
Rodovia Raposo Tavares,Jardim Adhemar de Barros,64,3,2,Apartamento,2856,3706,,
Rua Carubinha,Parque Esmeralda,46,2,1,Apartamento,2193,2567,,
Rua Marcus Pereira,Vila Suzana,160,3,3,Apartamento,4500,7058,,
Rua Ministro Adauto Lúcio Cardoso,Vila Gomes,280,3,4,Casa,5812,6534,,
Rua Padre Lebret,Jardim Leonor,94,1,2,Apartamento,3800,5384,,
Avenida Padre Lebret,Jardim Leonor,115,1,2,Apartamento,10130,11990,,
Rua Professora Ana de Andrade Santana,Jardim Leonor,374,3,4,Casa,11630,13180,,
Rua Senador Otávio Mangabeira,Jardim Morumbi,500,4,3,Casa,8500,9761,,
Rua Chiquinha Rodrigues,Caxingui,215,3,4,Casa,10000,11120,,
Rua João Plácido Viana,Jardim Ester Yolanda,125,4,2,Casa,3800,4074,,
Rua Domingos Ataide,Vila Suzana,43,2,0,Apartamento,1806,2164,,
Rua Marcus Pereira,Vila Suzana,103,2,1,Apartamento,3000,4596,,
Av. Padre Lebret,Vila Morumbi,120,2,2,Apartamento,5000,6839,,
Rua Domingos Ataide,Parque Reboucas,43,2,1,Apartamento,1950,2415,,
Rua Domingos Ataide,Parque Reboucas,36,1,0,Apartamento,910,1295,,
Avenida Padre Lebret,Jardim Leonor,47,1,1,Apartamento,4100,5152,,
Rua Dom Armando Lombardi,Vila Progredior,101,3,2,Apartamento,3500,5125,,
Avenida Professor José Maria Alkmin,Jardim Ester,270,5,2,Casa,3800,4121,,
Rua Maria dos Santos Vieira,Vila Polopoli,40,1,0,Apartamento,1300,1410,,
Rua Dom Armando Lombardi,Vila Progredior,250,0,3,Casa,10000,10290,,
Rua Coronel Ferreira Leal,Vila Gomes,15,1,0,Studio e kitnet,1150,1239,,
Rua Dom Armando Lombardi,Vila Progredior,100,3,2,Apartamento,4500,6724,,
Rua Doutor Manuel Carlos de Figueiredo Ferraz,Jardim Morumbi,411,4,2,Casa,8000,9272,,
Avenida Diogo de Azevedo,Vila Antonio,60,2,1,Apartamento,1700,2596,,
Rua José Silvano Filho,Jardim Lucia,30,2,0,Studio e kitnet,860,893,,
Rua José Silvano Filho,Jardim Lucia,30,1,0,Studio e kitnet,805,836,,
Rua Padre José Antônio Romano,Parque Esmeralda,70,3,2,Apartamento,3470,4277,,
Rua Charles Chaplin,Vila Suzana,205,4,5,Apartamento,12180,13950,,
Avenida Santa Marina,Vila Albertina,140,3,0,Casa,2160,2341,,
Praça João Correa Lemos,Vila Sao Vicente,142,3,3,Apartamento,4840,7229,,
Rua Morais Navarro,Vila Sao Vicente,200,3,4,Casa,4200,4270,,
Rua Doutor Heitor Pereira Carrilho,Vila Albertina,250,2,3,Casa,4500,4941,,
Rua Mariúcha,Moinho Velho,90,3,1,Apartamento,1650,2266,,
Rua Antônia Maria de Barros,Vila Albertina,37,1,0,Apartamento,1700,2169,,
Rua Simão Velho,Vila Albertina,107,3,2,Apartamento,9900,11760,,
Rua Múcio Leão,Vila Arcadia,150,2,1,Casa,2360,2461,,
Rua Izabel Velho,Freguesia do Ó,56,2,1,Apartamento,1900,2636,,
Rua Tucunduva,Vila São Vicente,83,2,1,Apartamento,1800,2802,,
Rua Antônio de Couros,Vila Palmeiras,150,3,2,Casa,4100,4374,,
Rua Bela Vista do Paraíso,Vila Palmeiras,57,2,1,Apartamento,1370,1993,,
Rua João Cordeiro,Moinho Velho,170,3,4,Casa,3100,3427,,
Rua Matias Pacheco,Vila Palmeiras,90,2,1,Casa,2010,2189,,
Rua Matias Pacheco,Vila Palmeiras,100,2,1,Casa,1800,1985,,
Avenida Ministro Petrônio Portela,Moinho Velho,160,2,1,Casa,2720,2969,,
Rua Antônio Dare,Vila Cavaton,230,3,4,Casa,3900,4291,,
Rua Oscar Carmilo,Vila União,180,4,2,Casa,3200,3386,,
Avenida General Edgar Facó,Vila Arcádia,180,2,0,Casa,2150,2370,,
Rua Nunes Ferreira Filho,Vila Cavaton,270,3,3,Casa,6500,6910,,
Rua Coronel Euclídes Machado,Jardim das Graças,41,2,0,Apartamento,1995,2367,,
Rua Moinho Velho,Moinho Velho,110,3,1,Apartamento,2125,2845,,
Rua Liderlândia,Moinho Velho,240,2,2,Casa,4300,4783,,
Rua Armando Ramos Filho,Moinho Velho,200,3,1,Casa,2560,2669,,
Rua Montes Claros,Vila Brasilandia,320,4,2,Casa,8000,9136,,
Rua Alice Garcia Vega,Itaberaba,180,2,2,Casa,3000,3433,,
Rua Otávio de Moura,Vila Carolina,145,3,4,Casa,6000,6391,,
Rua Antônio da Cunha Coelho,Moinho Velho,196,2,2,Casa,3000,3341,,
Rua General Miranda da Silva Reis,Vila Carbone,120,3,1,Casa,2720,2881,,
Rua Aguirre Proença,Itaberaba,155,2,1,Casa,2200,2495,,
Rua Alexandre Mortali,Moinho Velho,110,2,2,Casa,3345,3487,,
Rua Padre Coutinho,Vila Carbone,52,1,0,Casa,1100,1148,,
Rua Francisco Luís de Souza Júnior,Água Branca,43,2,1,Apartamento,2100,2636,,
Rua Rio Verde,Vila Bruna,180,2,1,Casa,2300,2398,,
Rua Rio Verde,Vila Palmeiras,480,5,2,Casa,4300,4733,,
Rua Montegolfier Barbieri,Vila Cruz das Almas,150,3,2,Casa,3630,3785,,
Rua Rio Verde,Jardim Peri,280,5,2,Casa,4200,4628,,
Rua Silva Machado,Vila Carbone,150,3,2,Casa,2830,3073,,
Rua Parapuã,Itaberaba,73,2,1,Apartamento,3200,4201,,
Rua Jotacá,Vila Picinin,70,1,0,Casa,1400,1573,,
Avenida Ministro Petrônio Portela,Vila Amélia,84,3,1,Apartamento,2400,2961,,
Rua Jotacá,Vila Picinin,150,3,1,Casa,1800,2026,,
Rua Antônio Henriques Cardoso,Vila Bruna,175,3,3,Casa,3740,4069,,
Rua Francisco Rodrigues Alves,Vila Iório,50,1,0,Casa,900,1016,,
Avenida Ministro Petrônio Portela,Vila Amélia,70,3,1,Apartamento,2250,3017,,
Rua Águas da Prata,Vila Palmeiras,120,3,3,Casa,2600,2826,,
Rua Uratinga,Vila Palmeiras,133,3,3,Casa,4000,4367,,
Avenida Marquês de São Vicente,Água Branca,100,3,2,Apartamento,7000,8489,,
Rua Torres da Barra,Água Branca,58,2,1,Apartamento,3450,4170,,
Rua Uratinga,Vila Palmeiras,134,3,1,Casa,2650,2862,,
Rua João Pereira Porto,Vila Cruz das Almas,94,3,2,Casa,4800,4880,,
Rua Rio Verde,Vila Bruna,47,2,1,Apartamento,1785,2374,,
Rua Moxei,Lapa de Baixo,380,4,2,Casa,3050,3800,,
Avenida Monte Celeste,Vila Santa Maria,216,3,2,Casa,3200,3732,,
Rua Jacaré Copaíba,Vila Marina,58,2,1,Apartamento,1500,2270,,
Rua Paulo Vidigal Vicente de Azevedo,Vila Siqueira (zona Norte),70,2,0,Apartamento,2480,2812,,
Rua Aurora Paulistana,Vila Marina,220,3,2,Casa,3000,3127,,
Rua Reverendo José Carlos Nogueira,Parque Mandi,100,1,0,Casa,1115,1179,,
Rua Mateus Nunes de Siqueira,Vila Marina,180,3,2,Casa,4125,4325,,
Rua Félix Guilhem,Lapa de Baixo,270,6,0,Casa,5625,6078,,
Rua Manuel José de Almeida,Vila Cruz das Almas,273,3,6,Casa,4000,4462,,
Rua Padre Feliciano Domingues,Jardim Mariliza,78,3,2,Apartamento,5200,6433,,
Rua Aristides Viadana,Parque Residencial da Lapa,70,2,0,Apartamento,2200,2909,,
Rua Capitão José Amaral,Vila Portuguesa,45,2,2,Apartamento,1700,2030,,
Rua Capitão José Amaral 112 - Apto 1 • Freguesia do Ó • São Paulo - Sp,Vila Portuguesa,45,2,2,Apartamento,1700,2030,,
Rua William Speers,Lapa de Baixo,120,3,1,Casa,2850,2971,,
Rua Relógio de Sol,Parque Residencial da Lapa,140,4,2,Casa,5000,5380,,
Rua Tenente Coronel José Joaquim Correia de Arruda,Vila Portuguesa,40,1,0,Casa,1300,1322,,
Rua Veríssimo Cardoso,Jardim Maristela,126,3,2,Casa,2960,3085,,
Rua Amador de Barros Júnior,Vila Marina,125,3,0,Casa,1800,1876,,
Rua William Speers,Lapa de Baixo,80,1,0,Casa,2000,2085,,
Rua Francisca Augusta da Rocha,Jardim Miriam,175,4,2,Casa,6999,7430,,
Rua Orminda,Vila Santa Maria,90,2,1,Casa,2300,2504,,
Rua Manoel Duarte,Jardim Primavera (zona Norte),250,4,6,Casa,4109,4450,,
Rua Doutor Georgino Paulino dos Santos,Vila Marina,240,4,1,Casa,4500,4691,,
Rua Tenente Sylvio Fleming,Vila Bonilha,90,2,1,Casa,1700,1733,,
Avenida Raimundo Pereira de Magalhães,Jardim Iris,76,3,1,Apartamento,3600,4517,,
Rua Andréa Del Castagno,Vila Santa Maria,184,2,2,Casa,5100,5372,,
Rua Andrea Del Castagno,Vila Santa Maria,300,3,5,Casa,5800,6347,,
Rua José Codina,Jardim São Silvestre,50,1,0,Casa,900,938,,
Rua Professora Nícia de Paula,Vila Santa Maria,90,2,2,Casa,1900,2081,,
Rua Dom Lourenço Lumini,Vila Santista,110,3,1,Casa,1500,1525,,
Rua Mênfis,Água Branca,42,1,0,Studio e kitnet,1100,1242,,
Avenida Raimundo Pereira de Magalhães,Jardim Iris,66,3,2,Apartamento,5330,5962,,
Rua Sebastião Alves de Sousa,Pirituba,400,4,4,Casa,4900,5458,,
Rua Lavinio Salles Arcuri,Casa Verde Alta,185,5,2,Casa,3860,4123,,
Rua Doutor Fleury Silveira,Vila Santa Maria,44,2,1,Apartamento,1650,2232,,
Rua Doutor Fleury Silveira,Vila Santa Maria,42,2,1,Apartamento,1550,2109,,
Rua Marc Chagall,Água Branca,108,3,2,Apartamento,7500,9310,,
Rua João Serrano,Sítio do Morro,180,3,2,Casa,3160,3404,,
Rua Domingos Torres,Casa Verde Média,65,2,0,Apartamento,1415,2136,,
Rua Nicolas Adam,Jardim do Tiro,45,1,0,Casa,782,815,,
Rua Joaquim Ferreira,Água Branca,260,3,3,Apartamento,12000,15540,,
Estrada do Sabão,Jardim Maristela,180,1,0,Casa,800,814,,
Rua Tenente Sylvio Fleming,Vila Bonilha,64,2,1,Apartamento,1200,1950,,
Rua Eugênio Lorenzetti,Jardim Iris,60,2,1,Apartamento,2400,3063,,
Rua Joaquim Ferreira,Água Branca,245,4,4,Apartamento,9000,14110,,
Rua Joaquim Ferreira,Água Branca,45,1,1,Apartamento,3250,4233,,
Avenida Raimundo Pereira de Magalhães,Jardim Íris,64,3,1,Apartamento,2820,3758,,
Travessa Álvaro Medina,Água Branca,200,3,2,Casa,6300,6823,,
Rua Clélia,Água Branca,70,2,0,Apartamento,2200,2926,,
Rua Alesso Baldovinetti,Casa Verde Alta,170,3,2,Casa,3200,3335,,
Rua Domiciano Ribeiro,Casa Verde Alta,50,1,0,Casa,1100,1293,,
Rua Professor Bueno dos Reis,Jardim Cachoeira,200,3,5,Casa,3900,4345,,
Rua Adalberto Kemeny,Parque Industrial Tomas Edson,47,0,1,Apartamento,2330,3190,,
Rua Antônio João,Sítio do Morro,70,2,2,Apartamento,2400,3468,,
Travessa Lorenzo Spena,Água Branca,110,3,1,Casa,5000,5212,,
Rua José Pereira de Castro,Vila Hermínia,210,3,4,Casa,4000,4342,,
Rua Joaquim Ribeiro,Sítio Morro Grande,170,2,2,Casa,5500,5758,,
Rua Brigadeiro Xavier de Brito,Sítio do Morro,28,1,0,Apartamento,750,1129,,
Avenida Raimundo Pereira de Magalhães,Jardim Iris,68,3,1,Apartamento,3100,3575,,
Rua Brigadeiro Vilela Júnior,Jardim Cachoeira,160,3,2,Casa,2730,2871,,
Avenida Raimundo Pereira de Magalhães,Jardim Íris,47,2,0,Apartamento,1600,2386,,
Rua Professor Bueno dos Reis,Jardim Cachoeira,250,3,0,Casa,2100,2482,,
Rua Beranizia de Paula Oliveira,Sítio Morro Grande,270,6,5,Casa,3600,3828,,
Rua General Alencastro Guimarães,Vila Fiat Lux,200,3,2,Casa,7000,7870,,
Avenida Raimundo Pereira de Magalhães,Jardim Íris,50,1,1,Apartamento,2500,3161,,
Rua Monteiro de Melo,Jardim Peri,200,3,1,Casa,7170,7569,,
Rua Acarapereira,Sítio Morro Grande,82,2,1,Apartamento,1200,1881,,
Rua General Alencastro Guimarães,Vila Fiat Lux,235,4,2,Casa,6000,6739,,
Rua Francisco Carlos de Souza,Sítio Morro Grande,143,3,4,Casa,3200,3455,,
Rua Laudelino Vieira de Campos,Jardim Felicidade (zona Oeste),156,2,1,Casa,4500,4864,,
Rua Domiciano Ribeiro,Casa Verde Alta,63,1,0,Apartamento,927,1109,,
Rua Laudelino Vieira de Campos,Jardim Felicidade (zona Oeste),60,1,1,Casa,2400,2562,,
Avenida Francisco Matarazzo,Água Branca,168,3,3,Apartamento,12000,13830,,
Rua Dom Érico Ferrari,Chácara Inglesa,90,2,0,Casa,1895,2052,,
Rua João Nápoles Alvim,Jardim das Laranjeiras,285,3,4,Casa,4875,5607,,
Rua Padre Guido Del Toro,Chácara Inglesa,125,1,1,Casa,1890,2254,,
Avenida Professora Ida Kolb,Jardim das Laranjeiras,70,2,1,Apartamento,2700,3558,,
Rua Doutor João Batista Bernardes de Lima,Chácara Inglesa,95,2,0,Casa,1200,1331,,
Avenida Professora Ida Kolb,Jardim das Laranjeiras,96,4,1,Apartamento,2790,4067,,
Rua Xiró,Jardim das Laranjeiras,47,2,1,Apartamento,1650,2441,,
Rua Xiró,Jardim das Laranjeiras,394,4,6,Casa,7800,8719,,
Rua Ângelo Zanini,Jardim Cidade Pirituba,170,3,2,Casa,5500,5833,,
Rua Silvino de Godoy,Jardim Cidade Pirituba,60,2,0,Casa,1580,1719,,
Rua Silvino de Godoy,Jardim Cidade Pirituba,70,2,0,Casa,1580,1721,,
Rua Maria Názaro da Silva,Sítio Morro Grande,172,3,4,Casa,3975,4313,,
Rua Barão de Tefé,Água Branca,103,3,1,Apartamento,4500,5692,,
